Date,AAPL Open,AAPL High,AAPL Low,AAPL Close,AAPL Adj Close,AAPL Volume,FB Open,FB High,FB Low,FB Close,FB Adj Close,FB Volume,KO Open,KO High,KO Low,KO Close,KO Adj Close,KO Volume,SPOT Open,SPOT High,SPOT Low,SPOT Close,SPOT Adj Close,SPOT Volume
02/02/21,135.729996,136.309998,134.610001,134.990005,134.560028,83305400,264,268.850006,263.269989,267.079987,267.079987,17320800,48.799999,49.349998,48.630001,48.959999,48.192715,13319800,339.679993,350.25,338.850006,345.049988,345.049988,1744500
03/02/21,135.759995,135.770004,133.610001,133.940002,133.513382,89880900,265.619995,269.200012,263.839996,266.649994,266.649994,14223400,48.950001,49.09,48.669998,48.77,48.005695,12274100,321.5,327.299988,310.700012,317.25,317.25,6296200
04/02/21,136.300003,137.399994,134.589996,137.389999,136.952377,84183100,267.01001,268.160004,264,266.48999,266.48999,16060000,48.959999,49.07,48.650002,49.009998,48.241932,20597400,319.309998,323.980011,312.899994,314.700012,314.700012,2451300
05/02/21,137.350006,137.419998,135.860001,136.759995,136.528091,75693800,266.799988,269.170013,265.670013,268.100006,268.100006,12454400,49.5,49.779999,49.27,49.650002,48.871902,12742000,316.230011,316.76001,306,310.769989,310.769989,2342800
08/02/21,136.029999,136.960007,134.919998,136.910004,136.677841,71297200,268.75,269.859985,265,266.579987,266.579987,13755200,49.959999,50.169998,49.490002,49.919998,49.137669,17833200,311.929993,325.079987,311.679993,323.790009,323.790009,1609000
09/02/21,136.619995,137.880005,135.850006,136.009995,135.779358,76774200,266.440002,273.390015,265.75,269.450012,269.450012,14613400,49.849998,50.02,49.630001,49.700001,48.92112,14592900,323.369995,334.619995,320.410004,334,334,1440500
10/02/21,136.479996,136.990005,134.399994,135.389999,135.160416,73046600,272.450012,273.799988,267.720001,271.869995,271.869995,14687200,50.41,50.580002,49.529999,49.599998,48.822685,22965400,334.339996,339.619995,325.630005,335.709991,335.709991,1492000
11/02/21,135.899994,136.389999,133.770004,135.130005,134.900864,64280000,271.890015,273.579987,268.48999,270.390015,270.390015,12828600,49.810001,50.59,49.799999,50.299999,49.511719,21928600,335.899994,337.881989,325.950012,331.899994,331.899994,1032400
12/02/21,134.350006,135.529999,133.690002,135.369995,135.140442,60145100,270.519989,271.179993,268.339996,270.5,270.5,9097600,50.57,50.849998,50.389999,50.689999,49.895603,13137100,333.940002,340.429993,329.394989,339.700012,339.700012,1119500
16/02/21,135.490005,136.009995,132.789993,133.190002,132.964157,80576300,270.799988,276.600006,270.049988,273.970001,273.970001,15417200,50.619999,50.720001,50.16,50.27,49.482189,15093400,343,364,343,353.730011,353.730011,1923600
17/02/21,131.25,132.220001,129.470001,130.839996,130.618134,97918500,271.23999,273.970001,269.579987,273.570007,273.570007,12763200,50,50.490002,49.889999,50.130001,49.344383,12794300,349.410004,355.709991,342.730011,355.190002,355.190002,1283000
18/02/21,129.199997,130,127.410004,129.710007,129.490051,96856700,269.570007,271.950012,266.029999,269.390015,269.390015,15249100,50.16,50.849998,50.029999,50.77,49.974354,12747100,353.570007,358.709015,341.589996,354.880005,354.880005,1386500
19/02/21,130.240005,130.710007,128.800003,129.869995,129.64978,87668800,269.859985,270.269989,260.149994,261.559998,261.559998,25622600,50.790001,50.830002,49.970001,50.110001,49.324696,15968800,355.619995,365.98999,354.178009,364.589996,364.589996,1313800
22/02/21,128.009995,129.720001,125.599998,126,125.786346,103916400,257.950012,263.070007,257.529999,260.329987,260.329987,17434900,49.849998,50.880001,49.669998,50.630001,49.836548,14370900,360.910004,387.440002,344,349.910004,349.910004,4523400
23/02/21,123.760002,126.709999,118.389999,125.860001,125.646584,158273000,259.5,267.459991,254.960007,265.859985,265.859985,21924600,51,51.509998,50.419998,50.540001,49.747955,16222300,332.570007,337.880005,310.339996,336.309998,336.309998,4162000
24/02/21,124.940002,125.559998,122.230003,125.349998,125.137444,111039900,262.329987,266.380005,258.390015,264.309998,264.309998,15736100,50.389999,50.900002,50.130001,50.709999,49.915291,14442000,335.220001,339.200012,324,334.690002,334.690002,1477600
25/02/21,124.68,126.459999,120.540001,120.989998,120.784836,148199500,262.299988,266.940002,254.039993,254.690002,254.690002,19053100,50.470001,50.75,49.98,50.169998,49.383751,14211100,330,335,302.600006,303.059998,303.059998,2428200
26/02/21,122.589996,124.849998,121.199997,121.260002,121.054382,164560400,256.470001,265.549988,256.470001,257.619995,257.619995,26619500,50.200001,50.209999,48.970001,48.990002,48.222248,23638400,300,311.829987,295.339996,307.380005,307.380005,2595700
01/03/21,123.75,127.93,122.790001,127.790001,127.573311,116307900,260.820007,266.649994,257.899994,264.910004,264.910004,22157300,49.439999,50.439999,49.400002,49.900002,49.117985,13901200,313,321.779999,307.399994,321.279999,321.279999,1539500
02/03/21,128.410004,128.720001,125.010002,125.120003,124.907837,102260900,265.779999,266.709991,258.649994,259,259,15191700,49.84,50.560001,49.700001,50.099998,49.314854,11755100,320.070007,326.149994,316.339996,322.73999,322.73999,1483000
03/03/21,124.809998,125.709999,121.839996,122.059998,121.85302,112966300,260.290009,260.98999,255.100006,255.410004,255.410004,15513500,49.720001,50.560001,49.709999,49.98,49.196732,15410700,322.730011,323.040009,299.890015,300.23999,300.23999,1636600
04/03/21,121.75,123.599998,118.620003,120.129997,119.926292,178155000,256.470001,266.48999,253.5,257.640015,257.640015,31626500,50.310001,51.09,49.619999,49.939999,49.15736,22036400,297.480011,301.279999,278.230011,285.01001,285.01001,2591400
05/03/21,120.980003,121.940002,117.57,121.419998,121.214104,153766600,260.670013,265.450012,255.610001,264.279999,264.279999,26820100,50.049999,50.950001,49.900002,50.790001,49.994038,21310800,290,291.369995,261.600006,274.980011,274.980011,2599400
08/03/21,120.93,121,116.209999,116.360001,116.162689,154376600,265.549988,265.579987,255.050003,255.309998,255.309998,18391800,51.470001,52.490002,51.16,51.639999,50.830715,25084900,275,276.589996,254.919998,258.329987,258.329987,2108000
09/03/21,119.029999,122.059998,118.790001,121.089996,120.884666,129525800,261.179993,268.529999,259.809998,265.73999,265.73999,22039700,51.720001,51.880001,50.82,50.860001,50.062943,23082700,274.600006,279.640015,268.600006,273.579987,273.579987,2424000
10/03/21,121.690002,122.169998,119.449997,119.980003,119.776558,111943300,268.640015,268.970001,262.869995,264.899994,264.899994,14210300,51.18,51.630001,50.720001,51.439999,50.63385,21331600,282.730011,284.019989,269.399994,270.190002,270.190002,1319500
11/03/21,122.540001,123.209999,121.260002,121.959999,121.753189,103026500,268.109985,277.899994,267.820007,273.880005,273.880005,21834000,51.41,51.43,50.810001,50.880001,50.08263,17417700,276.01001,289.399994,273.070007,286.959991,286.959991,1854800
12/03/21,120.400002,121.169998,119.160004,121.029999,120.824768,88105100,269.140015,269.73999,264.019989,268.399994,268.399994,20600200,50.59,50.68,50.200001,50.360001,49.983376,17598600,280.059998,281.869995,273,279.890015,279.890015,963500
15/03/21,121.410004,124,120.419998,123.989998,123.779747,92403800,269.079987,275.959991,268.5,273.75,273.75,16844800,50.5,51.119999,50.470001,51.029999,50.648361,13411900,282.98999,286.380005,275.670013,285.459991,285.459991,866800
16/03/21,125.699997,127.220001,124.720001,125.57,125.357071,115227900,276.079987,282.140015,274.799988,279.279999,279.279999,22437700,51.200001,51.52,51.040001,51.220001,50.836945,14214200,289,292.660004,280.269989,284.690002,284.690002,891800
17/03/21,124.050003,125.860001,122.339996,124.760002,124.548447,111932600,275.709991,286.230011,275.410004,284.01001,284.01001,21315000,51.25,51.619999,51.150002,51.240002,50.856796,17502700,277.399994,287.459991,272.220001,283.350006,283.350006,844700
18/03/21,122.879997,123.18,120.32,120.529999,120.325615,121229700,279.869995,285.190002,278.279999,278.619995,278.619995,18728300,51.060001,51.189999,50.490002,50.57,50.191803,18007300,278.450012,279.920013,266.144989,271.730011,271.730011,1466800
19/03/21,119.900002,121.43,119.68,119.989998,119.78653,185549500,281.220001,292.799988,281.200012,290.109985,290.109985,38930500,50.459999,51.080002,50.169998,50.810001,50.430012,67845700,269.98999,275.200012,267.459991,272.109985,272.109985,1327100
22/03/21,120.330002,123.870003,120.260002,123.389999,123.180771,111912300,290.450012,299.709991,286.75,293.540009,293.540009,28273100,50.32,51.080002,50.32,51,50.618587,17911400,276,278.570007,273.214996,275.470001,275.470001,606500
23/03/21,123.330002,124.239998,122.139999,122.540001,122.332214,95467100,293.149994,298,289.809998,290.630005,290.630005,23000900,50.990002,51.650002,50.830002,51.389999,51.005672,16936700,274,275.630005,266.549988,267.299988,267.299988,802700
24/03/21,122.82,122.900002,120.07,120.089996,119.88636,88530500,291,291.720001,281.160004,282.140015,282.140015,18675000,51.169998,51.889999,51.150002,51.52,51.134701,14997400,270.869995,271.660004,258.059998,258.679993,258.679993,1053100
25/03/21,119.540001,121.660004,119,120.589996,120.385513,98844700,280.980011,288.059998,277.75,278.73999,278.73999,24505600,51.700001,52.060001,51.169998,52.02,51.630962,17091900,255,258.970001,250.100006,254.630005,254.630005,1657700
26/03/21,120.349998,121.480003,118.919998,121.209999,121.004463,94071200,278.299988,284.5,277.769989,283.019989,283.019989,17629200,52.139999,53.110001,51.759998,53.040001,52.643333,17126700,258.51001,263.920013,251,261.309998,261.309998,1267700
29/03/21,121.650002,122.580002,120.730003,121.389999,121.184158,80819200,285.769989,293.179993,284.700012,290.820007,290.820007,21718800,52.73,53.939999,52.709999,53.849998,53.447273,17514100,261,261.605011,250.380005,252.589996,252.589996,1078700
30/03/21,120.110001,120.400002,118.860001,119.900002,119.696686,85671900,289.829987,292.470001,286.700012,288,288,17474500,53.75,53.790001,52.93,53.150002,52.75251,14871800,253.639999,261.440002,249,257.690002,257.690002,1496000
31/03/21,121.650002,123.519997,121.150002,122.150002,121.942871,118323800,289.98999,296.5,288.609985,294.529999,294.529999,19498200,53.029999,53.169998,52.5,52.709999,52.3158,15826500,266.279999,271.869995,263.899994,267.950012,267.950012,1194500
01/04/21,123.660004,124.18,122.489998,123,122.791428,75089100,298.399994,302.399994,296.600006,298.660004,298.660004,17616000,52.959999,53.150002,52.459999,52.509998,52.117294,15834700,271.190002,280,270.529999,273.100006,273.100006,1183800
05/04/21,123.870003,126.160004,123.07,125.900002,125.686516,88651200,300.890015,310.769989,300.679993,308.910004,308.910004,28237000,52.349998,53.220001,52.290001,52.810001,52.415054,16368700,279.559998,279.98999,272.089996,273.299988,273.299988,949300
06/04/21,126.5,127.129997,125.650002,126.209999,125.995987,80171300,308.839996,311.350006,305.25,306.26001,306.26001,17335200,53.040001,53.650002,52.900002,53.189999,52.79221,15614300,279.98999,288.649994,278.76001,282.339996,282.339996,1280500
07/04/21,125.830002,127.919998,125.139999,127.900002,127.683121,83466700,306.339996,314.25,305.5,313.089996,313.089996,22855200,53.279999,53.5,53.119999,53.279999,52.881535,10062700,281.459991,282.880005,276.51001,280.149994,280.149994,690200
08/04/21,128.949997,130.389999,128.520004,130.360001,130.138947,88844600,314.850006,315.880005,310.049988,313.019989,313.019989,20894100,53.169998,53.380001,52.970001,53.119999,52.722733,9695600,285.170013,285.98999,279.5,280.940002,280.940002,679900
09/04/21,129.800003,133.039993,129.470001,133,132.774475,106686700,311.399994,314.73999,310.329987,312.459991,312.459991,15988600,53.169998,53.279999,52.810001,53.18,52.782284,10828200,279.679993,279.730011,273.350006,279.200012,279.200012,1171000
12/04/21,132.520004,132.850006,130.630005,131.240005,131.017456,91420000,311.049988,312.149994,307.929993,311.540009,311.540009,10881900,53.330002,53.549999,53.099998,53.349998,52.951012,8565300,277.380005,278.820007,271.26001,276.910004,276.910004,622100
13/04/21,132.440002,134.660004,131.929993,134.429993,134.202042,91266500,312.209991,314.429993,309.320007,309.76001,309.76001,14036900,53.040001,53.290001,52.810001,53.09,52.692959,11071700,279.920013,294.220001,278.5,293.119995,293.119995,1154300
14/04/21,134.940002,135,131.660004,132.029999,131.806122,87222800,307.299988,308.029999,301.950012,302.820007,302.820007,17421400,52.98,53.189999,52.650002,53.080002,52.683033,9787600,294,294.399994,285.149994,287.600006,287.600006,815600
15/04/21,133.820007,135,133.639999,134.5,134.271927,89347100,306.339996,310.140015,304.100006,307.820007,307.820007,14558300,53.130001,53.66,53.119999,53.330002,52.931164,13078100,291.279999,300.940002,290.299988,299.73999,299.73999,1216600
16/04/21,134.300003,134.669998,133.279999,134.160004,133.93251,84922400,308.170013,308.950012,304.609985,306.179993,306.179993,13059200,53.740002,53.799999,53.380001,53.68,53.278545,17974100,299.73999,299.73999,290.399994,292.019989,292.019989,777800
19/04/21,133.509995,135.470001,133.339996,134.839996,134.611343,94264200,305.01001,307.700012,300.559998,302.23999,302.23999,14553500,54,54.360001,53.299999,54,53.596153,19352900,287,291.660004,278.089996,280.369995,280.369995,1398400
20/04/21,135.020004,135.529999,131.809998,133.110001,132.884293,94812300,301.98999,305.100006,297.209991,302.649994,302.649994,16796400,53.84,54.59,53.810001,54.169998,53.764881,14419200,281,281,268.059998,271.200012,271.200012,1262200
21/04/21,132.360001,133.75,131.300003,133.5,133.273621,68847100,301.950012,301.980011,297.390015,301.470001,301.470001,14863500,54.240002,54.740002,54.240002,54.610001,54.201591,13866500,267.26001,267.265015,260.609985,261.709991,261.709991,1828500
22/04/21,133.039993,134.149994,131.410004,131.940002,131.716278,84566500,301.329987,302.920013,296.040009,296.519989,296.519989,16375400,54.470001,54.869999,54.32,54.439999,54.03286,12558900,266.019989,271.630005,264.609985,265.160004,265.160004,1482300
23/04/21,132.160004,135.119995,132.160004,134.320007,134.092239,78657500,298.76001,302.589996,297.149994,301.130005,301.130005,17536800,54.400002,54.59,54.169998,54.470001,54.062637,9020500,268,286.290009,267.859985,284.109985,284.109985,2239000
26/04/21,134.830002,135.059998,133.559998,134.720001,134.491562,66905100,303.339996,305.799988,301.559998,303.040009,303.040009,16172600,54.470001,54.509998,53.580002,53.66,53.258694,11684600,278.119995,298.730011,277.329987,298.019989,298.019989,2239600
27/04/21,135.009995,135.410004,134.110001,134.389999,134.162109,66015800,304.279999,305.339996,301.109985,303.570007,303.570007,15309300,53.560001,53.700001,53.32,53.580002,53.179295,9852400,297.880005,299.484985,289.640015,292.920013,292.920013,1239400
28/04/21,134.309998,135.020004,133.080002,133.580002,133.353485,107760100,307.359985,310.920013,305.369995,307.100006,307.100006,33907200,53.98,54.049999,53.439999,53.59,53.18922,10868100,269.700012,270.160004,255.160004,256.839996,256.839996,7772300
29/04/21,136.470001,137.070007,132.449997,133.479996,133.253662,151101000,330.119995,331.809998,321.609985,329.51001,329.51001,56526800,53.540001,54.360001,53.43,54.259998,53.854206,15391000,262.839996,265.880005,260,262.149994,262.149994,3330800
30/04/21,131.779999,133.559998,131.070007,131.460007,131.237091,109839500,326.140015,329.820007,324.5,325.079987,325.079987,26332400,54.25,54.27,53.689999,53.98,53.576302,14912600,260,264.399994,251.960007,252.119995,252.119995,2187600
03/05/21,132.039993,134.070007,131.830002,132.539993,132.315247,75135100,326.170013,328.549988,321.839996,322.579987,322.579987,18719500,54.27,54.799999,54.16,54.48,54.072563,10417900,255.419998,258.600006,246.899994,247.690002,247.690002,2305600
04/05/21,131.190002,131.490005,126.699997,127.849998,127.633202,137564700,320.019989,322.190002,313.119995,318.359985,318.359985,24032600,54.57,54.619999,53.939999,54.139999,53.735104,14151000,244.399994,244.800003,236.345001,240.119995,240.119995,2562400
05/05/21,129.199997,130.449997,127.970001,128.100006,127.88279,84000900,318.190002,321.059998,314.48999,315.019989,315.019989,15577600,54.139999,54.240002,53.709999,54,53.596153,9665900,246,246.339996,236.671005,239.5,239.5,1549900
06/05/21,127.889999,129.75,127.129997,129.740005,129.520004,78128300,314.519989,320.23999,313.269989,320.019989,320.019989,19012200,54.119999,54.610001,54.049999,54.540001,54.132114,11572700,235.5,237.729996,230.300003,237.039993,237.039993,1770100
07/05/21,130.850006,131.259995,129.479996,130.210007,130.210007,78973300,322.380005,322.940002,318.75,319.079987,319.079987,15916700,54.439999,54.77,54.16,54.509998,54.102337,10637500,242.360001,246.5,237.350006,239.410004,239.410004,1312600
10/05/21,129.410004,129.539993,126.809998,126.849998,126.849998,88071200,314.350006,314.579987,304.829987,305.970001,305.970001,24239200,54.880001,55.5,54.830002,54.91,54.499348,15545800,235.419998,237.470001,227.630005,228.210007,228.210007,1857300
11/05/21,123.5,126.269997,122.769997,125.910004,125.910004,126142800,300.75,306.839996,299.690002,306.529999,306.529999,18920100,55.029999,55.139999,54.049999,54.32,53.913757,12986700,221.729996,230.940002,221,228.009995,228.009995,2509400
12/05/21,123.400002,124.639999,122.25,122.769997,122.769997,112172300,301.130005,304.959991,298.190002,302.549988,302.549988,24645500,54.360001,54.560001,53.880001,54.040001,53.635853,15836500,224.770004,232.009995,223.399994,225.600006,225.600006,1322100
13/05/21,124.580002,126.150002,124.260002,124.970001,124.970001,105861300,306.079987,308.859985,302.769989,305.26001,305.26001,18079200,53.970001,54.779999,53.830002,54.509998,54.102337,15475800,229,231.410004,214.154999,217.070007,217.070007,1635700
14/05/21,126.25,127.889999,125.849998,127.449997,127.449997,81918000,309.540009,316.850006,309.079987,315.940002,315.940002,19245700,54.900002,55.099998,54.689999,54.73,54.320694,11725300,219.050003,223.850006,216.800003,223.589996,223.589996,2461700
17/05/21,126.82,126.93,125.169998,126.269997,126.269997,74244600,313.549988,315.679993,311.579987,315.459991,315.459991,15401300,54.84,55.02,54.5,54.639999,54.231365,12119800,222.960007,223.699997,215.940002,223.330002,223.330002,1352400
18/05/21,126.559998,126.989998,124.779999,124.849998,124.849998,63342900,315.589996,316.5,309.809998,309.959991,309.959991,14522400,54.389999,54.560001,54.099998,54.34,53.933609,13232500,225.639999,230.380005,220.5,220.990005,220.990005,1292600
19/05/21,123.160004,124.919998,122.860001,124.690002,124.690002,92612000,304.190002,314.660004,303.570007,313.589996,313.589996,19106200,54.119999,54.18,53.610001,54.169998,53.764881,15126100,212.679993,220.880005,211.100006,220.309998,220.309998,1831800
20/05/21,125.230003,127.720001,125.099998,127.309998,127.309998,76857100,313.579987,319.25,313.160004,318.609985,318.609985,17320200,54.119999,54.799999,54.119999,54.650002,54.241295,10948400,225.460007,231.190002,223.514999,228.679993,228.679993,1233400
21/05/21,127.82,128,125.209999,125.43,125.43,79295400,319.290009,319.929993,315.809998,316.230011,316.230011,13600900,54.799999,55.119999,54.220001,54.619999,54.211514,16033200,229.949997,231.559998,225.397003,229.139999,229.139999,1037500
24/05/21,126.010002,127.940002,125.940002,127.099998,127.099998,63092900,318.209991,325.950012,318.029999,324.630005,324.630005,16445400,54.630001,54.93,54.490002,54.799999,54.390167,10326100,229.660004,235.615005,228.330002,234.059998,234.059998,980900
25/05/21,127.82,128.320007,126.32,126.900002,126.900002,72009500,327.079987,329.179993,324.799988,327.790009,327.790009,16437000,54.82,54.82,54.349998,54.790001,54.380245,11916500,237.009995,239.095001,233.25,236.759995,236.759995,1126600
26/05/21,126.959999,127.389999,126.419998,126.849998,126.849998,56575900,328.350006,329.829987,325.820007,327.660004,327.660004,9686900,54.98,55.049999,54.59,55.029999,54.61845,16064300,237.899994,239.470001,231.529999,238.389999,238.389999,1364500
27/05/21,126.440002,127.639999,125.080002,125.279999,125.279999,94625600,328,333.779999,326.76001,332.75,332.75,20477700,55.209999,55.57,54.779999,55.490002,55.075012,59109600,238.399994,242.865005,233.964996,240.259995,240.259995,1002500
28/05/21,125.57,125.800003,124.550003,124.610001,124.610001,71311100,331,332.869995,328.329987,328.730011,328.730011,12037400,55.349998,55.709999,55.200001,55.290001,54.876507,17011600,242.029999,246.300003,241.110001,241.570007,241.570007,920700
01/06/21,125.080002,125.349998,123.940002,124.279999,124.279999,67637100,330.149994,331.420013,326.640015,329.130005,329.130005,11765900,55.34,55.650002,55.099998,55.279999,54.866577,13304000,243.5,246.330002,239.210007,241.729996,241.729996,1037300
02/06/21,124.279999,125.239998,124.050003,125.059998,125.059998,59278900,330.380005,331.869995,327.119995,329.149994,329.149994,11654300,55.5,55.560001,55.259998,55.5,55.084934,11328500,243.550003,243.550003,238.389999,239.729996,239.729996,1088900
03/06/21,124.68,124.849998,123.129997,123.540001,123.540001,76229200,325.779999,327.380005,323.480011,326.040009,326.040009,12610800,55.18,55.740002,55.099998,55.639999,55.223888,17364300,236.119995,238.449997,231.524994,232.190002,232.190002,1244800
04/06/21,124.07,126.160004,123.849998,125.889999,125.889999,75169300,325.899994,332.459991,325.179993,330.350006,330.350006,13289400,55.900002,56.48,55.779999,56.240002,55.819401,18935100,234.539993,238.110001,232.589996,236.169998,236.169998,946600
07/06/21,126.169998,126.32,124.830002,125.900002,125.900002,71057600,329.480011,337.690002,328.929993,336.579987,336.579987,20136700,56.310001,56.34,55.810001,56.040001,55.620895,14010800,235.869995,244,235.869995,242.660004,242.660004,1273500
08/06/21,126.599998,128.460007,126.209999,126.739998,126.739998,74403800,336.700012,338.299988,332.23999,333.679993,333.679993,14580500,56.25,56.25,55.549999,55.650002,55.233814,10968300,245.220001,245.949997,240.229004,242.509995,242.509995,1167800
09/06/21,127.209999,127.75,126.519997,127.129997,127.129997,56877900,335.73999,336.799988,330,330.25,330.25,13727900,55.75,55.919998,55.48,55.48,55.065083,9838800,243.009995,245.733994,237.548996,237.699997,237.699997,1024100
10/06/21,127.019997,128.190002,125.940002,126.110001,126.110001,71186400,330.790009,333.940002,328.549988,332.459991,332.459991,13240200,55.91,56.119999,55.759998,55.91,55.491867,12444400,238.679993,247.460007,237.119995,247.190002,247.190002,1500200
11/06/21,126.529999,127.440002,126.099998,127.349998,127.349998,53522400,332.579987,332.829987,328.929993,331.26001,331.26001,13587900,55.990002,56.209999,55.66,56.16,55.739998,11825800,248,251.820007,240.800003,243.660004,243.660004,1577000
14/06/21,127.82,130.539993,127.07,130.479996,130.479996,96906500,331.899994,336.820007,329.809998,336.769989,336.769989,12250800,55.689999,55.709999,55.200001,55.549999,55.549999,9710800,245,253.410995,243.970001,251.509995,251.509995,1250500
15/06/21,129.940002,130.600006,129.389999,129.639999,129.639999,62746300,336.98999,339.920013,335.029999,336.75,336.75,15795200,55.779999,55.790001,55.189999,55.41,55.41,11154200,252.479996,252.699997,241.949997,242.759995,242.759995,1350100
16/06/21,130.369995,130.889999,128.460007,130.149994,130.149994,91815000,336.700012,337.549988,328.720001,331.079987,331.079987,17232200,55.439999,55.459999,54.639999,54.669998,54.669998,15211700,244.110001,248.210007,236.460007,242.779999,242.779999,1367500
17/06/21,129.800003,132.550003,129.649994,131.789993,131.789993,96721700,330.48999,337.980011,330.149994,336.51001,336.51001,17794100,54.669998,55.150002,54.650002,54.950001,54.950001,10658400,238.830002,249.100006,238.5,247.110001,247.110001,1237400
18/06/21,130.710007,131.509995,130.240005,130.460007,130.460007,108787300,334.529999,336.149994,329,329.660004,329.660004,23025100,54.509998,54.619999,53.720001,53.77,53.77,31442900,246.110001,249.360001,244.330002,247.639999,247.639999,1348300
21/06/21,130.300003,132.410004,129.210007,132.300003,132.300003,79663300,331.089996,332.920013,327.649994,332.290009,332.290009,11337500,54.220001,54.43,54,54.360001,54.360001,14404300,247.5,248,242.039993,245.600006,245.600006,826100
22/06/21,132.130005,134.080002,131.619995,133.979996,133.979996,74783600,332.690002,339.920013,332.600006,339.029999,339.029999,15345300,54.34,54.849998,54.259998,54.560001,54.560001,13072800,246.919998,254.350006,244.600006,253.639999,253.639999,1436700
23/06/21,133.770004,134.320007,133.229996,133.699997,133.699997,60113700,339.350006,343.420013,338.200012,340.589996,340.589996,14810900,54.560001,54.599998,54.110001,54.119999,54.119999,12330400,252.570007,257.690002,252.559998,256.700012,256.700012,950900
